date,ozone,smog,air pollution,haze,soot,ozone.1,code orange,code red,O3,smoke,ozone.2,cough,wheezing,snoring,asthma,ozone.3,difficulty breathing,lung irritation,COPD,inhaler,ozone.4,bronchiolitis,irregular heartbeat,chest pain,heart murmur,DATE,O3_M8_SCH1
6/20/12,15.04331578,16.12969484,11.84210526,48.95772217,0,1.877264125,0,1.739380023,0,66.80938558,0,20.8490284,0,7.638655462,21.26348228,30.27857143,0,,22.50509996,13.12975543,16.79819012,11.25925926,34.16,66.48899189,0,6/20/12,52.39
6/21/12,40.11550875,10.75312989,0,29.97411562,9.924242424,5.631792376,2.324175824,0,0,59.28156749,25.13793103,36.95964126,5.304878049,4.243697479,17.71956857,31.4,14.61574074,,39.38392493,19.69463315,34.48049552,12.19753086,45.54666667,49.86674392,0,6/21/12,65.05
6/22/12,35.10107015,53.76564945,0,49.95685936,9.924242424,11.26358475,0,4.348450057,0,47.98984035,12.10344828,34.11659193,0,4.243697479,16.83359014,45.97857143,14.61574074,,30.38188494,31.88654891,22.98699701,0,0,61.23986095,11.19369056,6/22/12,
6/23/12,35.10107015,12.90375587,14.21052632,52.95427092,0,5.631792376,3.486263736,9.566590126,2.75,67.75036284,7.448275862,36.95964126,11.67073171,4.243697479,22.14946071,53.82857143,0,,36.00815993,0,13.26172905,0,0,32.36964079,12.9157968,6/23/12,65.39
6/24/12,12.03465262,0,0,40.96462468,0,5.631792376,3.486263736,2.609070034,0,79.98306725,7.448275862,28.43049327,6.365853659,9.336134454,17.71956857,37.00714286,0,,55.1374949,15.00543478,26.52345809,0,0,66.48899189,13.77684992,6/24/12,49.58
6/25/12,19.05486666,10.75312989,0,37.96721311,0,1.877264125,5.81043956,7.827210103,0,69.63231737,3.724137931,36.95964126,5.304878049,9.336134454,29.23728814,29.15714286,0,,30.38188494,25.3216712,22.10288174,0,0,48.1170336,0,6/25/12,58.3
6/26/12,10.02887719,10.75312989,0,39.96548749,0,2.815896188,0,4.348450057,0,67.75036284,8.379310345,34.11659193,9.548780488,4.243697479,16.83359014,30.27857143,14.61574074,,84.39412485,13.12975543,11.49349851,0,10.51076923,33.24449594,31.85896544,6/26/12,76.89
6/27/12,10.02887719,33.33470266,11.84210526,45.96031061,0,1.877264125,8.134615385,8.696900115,0,55.51765844,6.517241379,50.22720478,0,4.243697479,28.35130971,47.1,0,,31.50713994,26.25951087,17.68230539,12.19753086,0,56.86558517,11.19369056,6/27/12,79.12
6/28/12,35.10107015,21.50625978,11.84210526,49.95685936,0,7.509056502,0,3.478760046,1.833333333,67.75036284,3.724137931,40.75037369,5.304878049,0,30.12326656,45.97857143,0,,54.0122399,13.12975543,28.29168863,0,0,45.49246813,22.38738112,6/28/12,77.27
6/29/12,62.17903856,33.33470266,0,20.98188093,0,14.07948094,5.81043956,4.348450057,0,63.9864538,16.75862069,35.06427504,5.304878049,4.243697479,22.14946071,112.1428571,0,,23.63035496,19.69463315,41.55341768,0,0,22.74623407,11.19369056,6/29/12,99.64
6/30/12,24.06930525,12.90375587,0,41.96376186,0,2.815896188,4.648351648,3.478760046,0,79.04208999,7.448275862,38.85500747,0,10.18487395,10.63174114,28.03571429,0,,55.1374949,30.94870924,13.26172905,0,14.01435897,26.24565469,0,6/30/12,91.4
7/1/12,39.73190349,10.98113208,0,36.78970917,14.26402393,4.103655914,0,3.333333333,1.41025641,49.1589127,16.5984252,28.8654043,0,5.806451613,12.68508287,76.02777778,18.80509091,,43.03445513,34.91460552,35.65406824,0,0,26.23244838,12.17148847,7/1/12,74.58
7/2/12,16.3002681,22.80696662,0,35.8463833,0,4.103655914,1.390849673,4.666666667,0,33.37950863,13.27874016,29.93449335,0,4.838709677,18.12154696,30.85185185,0,,14.01121795,0,9.337970254,0,0,27.16932153,0,7/2/12,63.24
7/3/12,27.50670241,9.291727141,0,10.37658464,0,1.758709677,1.390849673,2,0,35.80710925,8.852493438,21.38178096,3.685823755,7.741935484,14.49723757,47.37962963,0,,28.0224359,14.37660227,9.337970254,0,0,37.47492625,24.34297694,7/3/12,85.26
7/4/12,0,0,0,53.76957494,14.26402393,0,2.08627451,3.333333333,0,46.73131208,0,22.45087001,4.607279693,9.677419355,15.40331492,0,0,,34.02724359,17.45730276,0,0,0,58.08613569,12.17148847,7/4/12,54.54
7/5/12,46.86327078,9.291727141,0,64.14615958,0,4.689892473,0,1.333333333,0.94017094,43.69681129,16.5984252,34.21084954,0,4.838709677,15.40331492,82.63888889,0,,30.02403846,0,45.84094488,0,0,40.28554572,15.6490566,7/5/12,
7/6/12,45.84450402,9.291727141,0,40.56301268,0,4.103655914,0,2.666666667,0,33.98640878,13.27874016,33.14176049,0,0,8.154696133,62.80555556,0,,29.02323718,14.37660227,33.95625547,0,0,77.76047198,10.4327044,7/6/12,
7/7/12,19.35656836,10.13642961,0,23.58314691,0,1.758709677,0,3.333333333,0,43.08991113,15.49186352,49.17809621,0,19.35483871,9.966850829,18.73148148,18.80509091,,50.0400641,25.67250406,28.01391076,0,0,50.59115044,33.90628931,7/7/12,
7/8/12,19.35656836,10.13642961,0,29.24310216,14.26402393,1.758709677,3.477124183,2.666666667,0,44.30371145,5.532808399,29.93449335,4.607279693,4.838709677,9.966850829,18.73148148,0,,59.04727564,0,11.03578303,0,0,83.38171091,23.47358491,7/8/12,51.43
7/9/12,23.43163539,0,0,26.41312453,13.16679132,1.172473118,3.477124183,0,0,32.16570831,4.426246719,38.48720573,0,4.838709677,16.30939227,33.05555556,16.59272727,,44.03525641,15.40350244,10.18687664,10.36956522,11.00285551,28.10619469,31.29811321,7/9/12,60.1
7/10/12,12.22520107,9.291727141,0,16.0365399,13.16679132,1.172473118,0,2.666666667,0,44.30371145,9.959055118,32.07267144,4.607279693,3.870967742,26.27624309,25.34259259,16.59272727,,38.03044872,23.61870374,20.37375328,0,0,23.42182891,10.4327044,7/10/12,63.27
7/11/12,36.67560322,0,0,32.07307979,0,2.931182796,2.781699346,3.333333333,0,29.13120753,7.745931759,35.27993859,4.607279693,13.5483871,17.21546961,25.34259259,0,,38.03044872,15.40350244,20.37375328,0,11.00285551,23.42182891,10.4327044,7/11/12,58.21
7/12/12,29.54423592,9.291727141,0,32.07307979,0,5.276129032,1.390849673,0,0,38.84161004,14.38530184,33.14176049,4.607279693,4.838709677,28.08839779,67.21296296,33.18545455,,15.01201923,23.61870374,30.56062992,0,11.00285551,75.88672566,10.4327044,7/12/12,36.13
7/13/12,23.43163539,10.13642961,22.11746606,38.67636092,0,2.344946237,0,0,0,35.2002091,4.426246719,62.00716479,0,4.838709677,11.77900552,68.31481481,0,,16.01282051,31.83390504,16.12922135,0,0,53.40176991,10.4327044,7/13/12,27.36
7/14/12,58.06970509,0,0,19.8098434,0,4.103655914,0,2,0,39.44851019,21.02467192,36.34902764,0,0,24.4640884,40.76851852,0,,18.01442308,19.51110309,24.61828521,0,0,42.15929204,0,7/14/12,29.7
7/15/12,29.54423592,0,0,33.01640567,0,1.758709677,0,0,1.41025641,45.51751176,8.852493438,39.55629478,0,10.64516129,18.12154696,20.93518519,21.01745455,,19.01522436,19.51110309,19.52484689,0,13.75356939,72.13923304,13.0408805,7/15/12,30.51
7/16/12,11.20643432,0,0,21.69649515,0,4.103655914,3.477124183,4,0,38.23470988,16.5984252,47.03991812,0,9.677419355,15.40331492,34.15740741,0,,15.01201923,31.83390504,20.37375328,0,22.00571102,41.22241888,10.4327044,7/16/12,47.28
7/17/12,0,9.291727141,0,25.46979866,0,0,0,2,0,40.05541035,0,55.5926305,0,3.870967742,20.83977901,16.52777778,16.59272727,,22.01762821,15.40350244,10.18687664,0,0,44.03303835,19.99601677,7/17/12,28.36
7/18/12,11.20643432,9.291727141,15.38606335,25.46979866,12.06955871,2.344946237,0,3.333333333,0,30.951908,13.27874016,41.69447288,4.607279693,0,26.27624309,39.66666667,0,,36.02884615,15.40350244,14.43140857,10.36956522,11.00285551,22.48495575,14.77966457,7/18/12,47.75
7/19/12,17.31903485,0,10.57791855,26.41312453,12.06955871,4.689892473,1.390849673,2.666666667,0,38.23470988,13.27874016,59.86898669,3.685823755,4.838709677,12.68508287,48.48148148,0,,15.01201923,0,24.61828521,10.36956522,11.00285551,44.9699115,10.4327044,7/19/12,56.42
7/20/12,17.31903485,0,0,47.16629381,12.06955871,2.931182796,1.390849673,3.333333333,0,33.37950863,4.426246719,88.73439099,8.293103448,4.838709677,14.49723757,16.52777778,0,,30.02403846,15.40350244,15.28031496,0,0,39.34867257,10.4327044,7/20/12,36.59
7/21/12,14.26273458,10.98113208,0,36.78970917,0,1.758709677,2.08627451,2,0,44.9106116,5.532808399,66.28352098,10.13601533,5.806451613,9.966850829,0,0,,52.04166667,53.39880845,11.88468941,0,0,19.67433628,0,7/21/12,38.5
7/22/12,14.26273458,10.98113208,0,38.67636092,0,0,0,2,0,35.2002091,5.532808399,59.86898669,5.528735632,5.806451613,14.49723757,0,0,,36.02884615,0,0,0,12.83666476,46.84365782,12.17148847,7/22/12,30.73
7/23/12,23.43163539,18.58345428,0,62.25950783,0,1.172473118,0,2,0,36.41400941,8.852493438,64.14534289,3.685823755,3.870967742,22.6519337,24.24074074,16.59272727,,43.03445513,15.40350244,29.71172353,0,21.0888064,61.83362832,10.4327044,7/23/12,53.96
7/24/12,11.20643432,13.51523948,0,35.8463833,12.06955871,0,0,3.333333333,0,25.48980659,4.426246719,54.52354145,3.685823755,3.870967742,19.93370166,31.9537037,15.48654545,,36.02884615,22.59180357,9.337970254,0,11.00285551,33.72743363,10.4327044,7/24/12,38.05
7/25/12,23.43163539,0,0,32.07307979,0,1.172473118,3.477124183,1.333333333,0,32.16570831,6.639370079,48.10900716,0,8.709677419,20.83977901,16.52777778,16.59272727,,67.0536859,30.80700487,29.71172353,0,11.00285551,39.34867257,10.4327044,7/25/12,57.99
7/26/12,11.20643432,9.291727141,0,41.50633855,0,1.172473118,0,1.333333333,0,37.62780972,4.426246719,32.07267144,0,3.870967742,16.30939227,33.05555556,16.59272727,,30.02403846,0,10.18687664,0,0,22.48495575,10.4327044,7/26/12,47.24
7/27/12,17.31903485,0,0,43.39299031,0,1.758709677,3.477124183,1.333333333,0,37.62780972,4.426246719,45.97082907,0,6.774193548,15.40331492,25.34259259,0,,0,30.80700487,0,10.36956522,11.00285551,40.28554572,10.4327044,7/27/12,37.47
7/28/12,13.24396783,0,0,48.10961969,14.26402393,1.758709677,0,2.666666667,1.41025641,47.33821223,5.532808399,38.48720573,4.607279693,4.838709677,9.060773481,38.56481481,0,,17.01362179,0,34.80516185,12.09782609,0,32.79056047,12.17148847,7/28/12,65.98
7/29/12,27.50670241,0,13.46280543,38.67636092,0,4.689892473,0,0,0,41.26921066,16.5984252,29.93449335,5.528735632,17.41935484,16.30939227,39.66666667,19.91127273,,54.04326923,0,24.61828521,12.09782609,0,68.39174041,13.0408805,7/29/12,65.52
7/30/12,16.3002681,0,10.57791855,31.12975392,0,2.344946237,1.390849673,3.333333333,0,28.52430737,11.0656168,73.76714432,0,3.870967742,19.02762431,31.9537037,0,,36.02884615,14.37660227,29.71172353,0,10.08595089,72.13923304,0,7/30/12,73.15
7/31/12,11.20643432,9.291727141,0,45.27964206,12.06955871,1.758709677,0,1.333333333,0,38.23470988,6.639370079,23.51995906,3.685823755,7.741935484,20.83977901,23.13888889,0,,21.01682692,14.37660227,9.337970254,0,0,65.58112094,29.55932914,7/31/12,57.81
8/1/12,16.3002681,0,0,40.56301268,12.06955871,3.517419355,0,1.333333333,0,31.55880815,8.852493438,33.14176049,8.293103448,5.806451613,26.27624309,15.42592593,0,,28.0224359,44.15670699,14.43140857,0,0,32.79056047,19.99601677,8/1/12,65.7
8/2/12,23.43163539,9.291727141,10.57791855,75.4660701,26.33358265,4.103655914,0,3.333333333,0,39.44851019,4.426246719,70.55987718,4.607279693,4.838709677,17.21546961,16.52777778,0,,38.03044872,23.61870374,21.22265967,0,11.00285551,23.42182891,15.6490566,8/2/12,71.1
8/3/12,24.45040214,0,10.57791855,75.4660701,0,2.931182796,1.390849673,4.666666667,0,28.52430737,9.959055118,48.10900716,0,8.709677419,12.68508287,25.34259259,0,,53.04246795,15.40350244,20.37375328,10.36956522,11.00285551,46.84365782,10.4327044,8/3/12,58.54
8/4/12,19.35656836,0,0,48.10961969,14.26402393,4.103655914,0,3.333333333,0,54.62101411,11.0656168,24.58904811,4.607279693,4.838709677,14.49723757,46.27777778,0,,34.02724359,0,33.95625547,0,0,58.08613569,0,8/4/12,40.11
8/5/12,0,0,0,60.37285608,0,2.344946237,2.08627451,2,0,47.94511239,5.532808399,48.10900716,4.607279693,7.741935484,7.248618785,18.73148148,0,,17.01362179,34.91460552,11.88468941,0,12.83666476,32.79056047,12.17148847,8/5/12,29.44
8/6/12,32.60053619,17.73875181,10.57791855,20.75316928,0,1.758709677,0,3.333333333,0,36.41400941,6.639370079,31.0035824,0,7.741935484,19.93370166,23.13888889,15.48654545,,29.02323718,36.96840585,19.52484689,9.505434783,0,38.41179941,0,8/6/12,29.51
8/7/12,17.31903485,18.58345428,10.57791855,31.12975392,0,2.931182796,3.477124183,2.666666667,0,34.59330894,0,43.83265097,0,9.677419355,12.68508287,24.24074074,0,,51.04086538,0,19.52484689,0,0,56.21238938,15.6490566,8/7/12,35.05
8/8/12,17.31903485,9.291727141,0,41.50633855,0,1.172473118,0,2.666666667,0,33.37950863,6.639370079,35.27993859,4.607279693,3.870967742,18.12154696,33.05555556,0,,22.01762821,0,10.18687664,0,11.00285551,39.34867257,0,8/8/12,58.77
8/9/12,11.20643432,9.291727141,10.57791855,26.41312453,0,1.172473118,1.390849673,2.666666667,0,32.16570831,6.639370079,45.97082907,0,14.51612903,14.49723757,24.24074074,0,,37.02964744,15.40350244,29.71172353,0,0,22.48495575,20.86540881,8/9/12,45.12
8/10/12,17.31903485,19.42815675,0,26.41312453,0,1.172473118,1.390849673,6.666666667,0,39.44851019,6.639370079,47.03991812,0,4.838709677,13.59116022,33.05555556,0,,46.03685897,15.40350244,15.28031496,0,0,40.28554572,20.86540881,8/10/12,57.23
8/11/12,13.24396783,0,0,31.12975392,0,2.931182796,0,4,1.41025641,40.66231051,0,49.17809621,0,0,20.83977901,18.73148148,0,,35.02804487,0,11.88468941,0,0,32.79056047,0,8/11/12,55.42
8/12/12,21.39410188,10.98113208,25.9639819,32.07307979,15.36125654,1.758709677,2.08627451,2.666666667,0,41.26921066,5.532808399,26.7272262,0,9.677419355,9.966850829,60.60185185,0,,0,18.48420292,24.61828521,0,0,48.71740413,19.12662474,8/12/12,60.27
8/13/12,11.20643432,9.291727141,0,56.59955257,0,1.172473118,1.390849673,3.333333333,0,39.44851019,0,29.93449335,8.293103448,7.741935484,9.966850829,15.42592593,16.59272727,,15.01201923,22.59180357,10.18687664,0,21.0888064,66.5179941,20.86540881,8/13/12,62.76
8/14/12,22.41286863,9.291727141,0,19.8098434,0,2.931182796,2.781699346,4.666666667,0.94017094,31.55880815,11.0656168,45.97082907,0,4.838709677,11.77900552,61.7037037,0,,14.01121795,14.37660227,18.67594051,9.505434783,0,53.40176991,14.77966457,8/14/12,46.25
8/15/12,21.39410188,0,0,49.99627144,0,2.931182796,2.781699346,2.666666667,0,37.62780972,8.852493438,45.97082907,0,6.774193548,21.74585635,23.13888889,15.48654545,,35.02804487,28.75320455,18.67594051,0,10.08595089,48.71740413,9.563312369,8/15/12,52.79
8/16/12,27.50670241,8.447024673,10.57791855,39.6196868,12.06955871,2.931182796,0,4.666666667,0.94017094,19.42080502,11.0656168,49.17809621,10.13601533,6.774193548,31.71270718,55.09259259,0,,21.01682692,14.37660227,23.76937883,9.505434783,0,44.03303835,9.563312369,8/16/12,73.56
8/17/12,33.61930295,9.291727141,21.1558371,51.88292319,0,3.517419355,0,3.333333333,0,33.98640878,13.27874016,38.48720573,0,6.774193548,30.80662983,16.52777778,0,,22.01762821,15.40350244,14.43140857,0,11.00285551,22.48495575,10.4327044,8/17/12,55.59
8/18/12,12.22520107,0,11.53954751,41.50633855,0,0,2.08627451,2.666666667,0,41.26921066,5.532808399,34.21084954,0,0,14.49723757,0,18.80509091,,33.02644231,17.45730276,22.07156605,0,0,31.85368732,11.30209644,8/18/12,56.77
8/19/12,19.35656836,10.13642961,24.04072398,94.33258762,0,1.758709677,2.08627451,2,0,42.48301098,5.532808399,64.14534289,10.13601533,5.806451613,9.060773481,0,0,,33.02644231,33.88770536,22.07156605,0,0,63.70737463,11.30209644,8/19/12,42.99
8/20/12,11.20643432,9.291727141,15.38606335,65.08948546,0,1.758709677,1.390849673,2,0,32.77260847,13.27874016,65.21443193,5.528735632,3.870967742,11.77900552,15.42592593,0,,21.01682692,44.15670699,23.76937883,0,0,80.57109145,9.563312369,8/20/12,67.06
8/21/12,53.99463807,13.51523948,10.57791855,15.09321402,12.06955871,4.103655914,1.390849673,0,0,36.41400941,17.70498688,47.03991812,0,0,14.49723757,39.66666667,0,,21.01682692,0,23.76937883,0,0,49.65427729,9.563312369,8/21/12,66.34
8/22/12,11.20643432,0,10.57791855,46.22296793,0,3.517419355,1.390849673,1.333333333,0,35.80710925,8.852493438,41.69447288,0,7.741935484,25.37016575,16.52777778,16.59272727,,37.02964744,0,19.52484689,0,0,39.34867257,0,8/22/12,51.66
8/23/12,24.45040214,9.291727141,16.34769231,48.10961969,0,2.931182796,1.390849673,3.333333333,0,46.12441192,4.426246719,42.76356192,8.293103448,0,14.49723757,67.21296296,16.59272727,,31.02483974,47.23740747,0,0,0,51.5280236,10.4327044,8/23/12,65.11
8/24/12,11.20643432,0,31.73375566,68.86278896,13.16679132,2.931182796,0,1.333333333,0,36.41400941,6.639370079,39.55629478,0,0,22.6519337,40.76851852,0,,0,15.40350244,19.52484689,0,11.00285551,33.72743363,10.4327044,8/24/12,55.03
8/25/12,0,10.98113208,0,66.03281133,0,1.758709677,0,2,0,34.59330894,0,55.5926305,9.214559387,0,18.12154696,18.73148148,0,,34.02724359,17.45730276,11.88468941,0,12.83666476,39.34867257,24.34297694,8/25/12,66.72
8/26/12,19.35656836,10.98113208,0,42.44966443,14.26402393,2.931182796,2.08627451,3.333333333,1.41025641,43.69681129,7.745931759,44.90174002,4.607279693,5.806451613,11.77900552,37.46296296,0,,34.02724359,0,22.92047244,12.09782609,0,39.34867257,0,8/26/12,61.79
8/27/12,37.69436997,17.73875181,29.81049774,34.90305742,12.06955871,3.517419355,0,2.666666667,0.94017094,34.59330894,4.426246719,58.79989765,7.37164751,13.5483871,35.33701657,77.12962963,0,,42.03365385,28.75320455,43.29422572,0,21.0888064,59.02300885,19.12662474,8/27/12,61.55
8/28/12,30.56300268,8.447024673,9.616289593,33.01640567,0,3.517419355,1.390849673,3.333333333,0,27.31050706,4.426246719,44.90174002,8.293103448,11.61290323,25.37016575,60.60185185,0,,14.01121795,20.53800325,18.67594051,19.01086957,20.17190177,62.77050147,19.12662474,8/28/12,15.77
8/29/12,26.48793566,0,14.42443439,43.39299031,0,6.448602151,0,2.666666667,0,29.13120753,15.49186352,28.8654043,3.685823755,3.870967742,19.93370166,60.60185185,0,,48.03846154,0,18.67594051,0,0,47.78053097,9.563312369,8/29/12,38.12
8/30/12,27.50670241,8.447024673,30.7721267,34.90305742,0,3.517419355,1.390849673,1.333333333,0,40.66231051,8.852493438,48.10900716,8.293103448,8.709677419,28.08839779,23.13888889,0,,14.01121795,21.56490341,9.337970254,0,10.08595089,47.78053097,9.563312369,8/30/12,19.83
8/31/12,34.63806971,9.291727141,0,46.22296793,0,4.103655914,1.390849673,1.333333333,0,26.7036069,11.0656168,47.03991812,0,7.741935484,8.154696133,63.90740741,0,,36.02884615,14.37660227,39.04969379,0,11.00285551,44.03303835,0,8/31/12,42.88
9/1/12,25.4691689,10.98113208,0,11.31991051,0,2.344946237,2.08627451,0,0,42.48301098,5.532808399,48.10900716,0,7.741935484,34.43093923,18.73148148,18.80509091,,25.02003205,16.4304026,11.03578303,11.23369565,11.91976014,37.47492625,0,9/1/12,30.66
9/2/12,14.26273458,10.98113208,0,24.52647278,0,1.758709677,2.08627451,2,0,40.05541035,0,45.97082907,0,4.838709677,17.21546961,18.73148148,0,,17.01362179,34.91460552,11.88468941,0,0,32.79056047,24.34297694,9/2/12,32.43
9/3/12,0,0,0,33.01640567,0,1.172473118,0,2.666666667,1.41025641,32.77260847,14.38530184,45.97082907,4.607279693,14.51612903,13.59116022,25.34259259,0,,55.04407051,16.4304026,11.03578303,0,11.91976014,59.95988201,11.30209644,9/3/12,40.97
9/4/12,37.69436997,0,20.19420814,29.24310216,12.06955871,2.344946237,2.781699346,2,0,37.62780972,6.639370079,48.10900716,3.685823755,11.61290323,25.37016575,46.27777778,15.48654545,,28.0224359,28.75320455,32.25844269,0,0,73.07610619,28.68993711,9/4/12,31.06
9/5/12,27.50670241,9.291727141,20.19420814,30.18642804,12.06955871,3.517419355,0,1.333333333,0,38.23470988,11.0656168,42.76356192,0,18.38709677,19.02762431,30.85185185,0,,28.0224359,14.37660227,9.337970254,0,0,64.64424779,9.563312369,9/5/12,30.06
9/6/12,32.60053619,9.291727141,15.38606335,30.18642804,0,4.103655914,1.390849673,3.333333333,0,27.91740721,6.639370079,39.55629478,4.607279693,10.64516129,31.71270718,30.85185185,0,,21.01682692,21.56490341,14.43140857,0,10.08595089,54.33864307,0,9/6/12,36.54
9/7/12,28.52546917,9.291727141,10.57791855,36.78970917,25.23635004,2.931182796,1.390849673,1.333333333,0.94017094,37.02090957,4.426246719,50.24718526,0,4.838709677,23.55801105,16.52777778,0,,29.02323718,59.56020942,19.52484689,0,11.00285551,44.9699115,10.4327044,9/7/12,78.75
9/8/12,37.69436997,0,11.53954751,22.63982103,14.26402393,5.862365591,0,0,1.41025641,34.59330894,9.959055118,58.79989765,4.607279693,0,11.77900552,26.44444444,17.69890909,,33.02644231,24.6456039,22.07156605,0,0,62.77050147,0,9/8/12,38.78
9/9/12,13.24396783,0,18.27095023,66.03281133,0,1.758709677,2.08627451,0,0,30.951908,0,35.27993859,4.607279693,14.51612903,12.68508287,18.73148148,0,,25.02003205,17.45730276,11.88468941,0,12.83666476,26.23244838,11.30209644,9/9/12,48.28
9/10/12,16.3002681,0,20.19420814,30.18642804,12.06955871,1.172473118,0,3.333333333,0,35.80710925,4.426246719,52.38536336,3.685823755,4.838709677,21.74585635,30.85185185,15.48654545,,21.01682692,21.56490341,9.337970254,0,10.08595089,32.79056047,19.99601677,9/10/12,64.1
9/11/12,37.69436997,17.73875181,20.19420814,29.24310216,0,5.862365591,1.390849673,2,0.94017094,46.73131208,17.70498688,45.97082907,3.685823755,7.741935484,22.6519337,61.7037037,0,,56.04487179,28.75320455,37.35188101,0,10.08595089,74.01297935,9.563312369,9/11/12,45.17
9/12/12,16.3002681,26.18577649,28.84886878,29.24310216,12.06955871,2.931182796,1.390849673,0,0,35.2002091,17.70498688,49.17809621,9.214559387,11.61290323,28.99447514,45.17592593,0,,34.02724359,42.10290666,28.01391076,0,0,42.15929204,27.82054507,9/12/12,50.83
9/13/12,27.50670241,0,20.19420814,19.8098434,12.06955871,4.103655914,0,1.333333333,0.94017094,33.98640878,11.0656168,55.5926305,3.685823755,3.870967742,17.21546961,15.42592593,0,,14.01121795,28.75320455,28.86281715,0,10.08595089,21.5480826,19.99601677,9/13/12,51.6
9/14/12,0,9.291727141,25.9639819,40.56301268,0,0,4.867973856,3.333333333,0.94017094,27.91740721,0,52.38536336,0,4.838709677,14.49723757,15.42592593,0,,22.01762821,0,19.52484689,0,0,49.65427729,25.21236897,9/14/12,58.56
9/15/12,26.48793566,0,11.53954751,58.48620433,14.26402393,1.758709677,2.08627451,3.333333333,0,36.41400941,7.745931759,33.14176049,4.607279693,9.677419355,9.060773481,27.5462963,0,,50.0400641,0,22.07156605,0,0,37.47492625,0,9/15/12,67.84
9/16/12,13.24396783,10.13642961,0,51.88292319,0,1.758709677,2.08627451,3.333333333,0,41.87611082,9.959055118,40.62538383,4.607279693,4.838709677,20.83977901,36.36111111,0,,49.03926282,32.8608052,33.10734908,11.23369565,0,50.59115044,11.30209644,9/16/12,47.07
9/17/12,43.80697051,0,14.42443439,29.24310216,12.06955871,3.517419355,1.390849673,1.333333333,0,26.7036069,8.852493438,52.38536336,3.685823755,3.870967742,15.40331492,29.75,0,,47.03766026,20.53800325,28.01391076,0,10.08595089,78.69734513,13.91027254,9/17/12,25.74
9/18/12,27.50670241,36.3222061,12.50117647,53.76957494,19.75018699,3.517419355,0,0,0,28.52430737,12.17217848,49.17809621,3.685823755,10.64516129,19.93370166,38.56481481,0,,35.02804487,17.45730276,31.40953631,7.777173913,0,53.40176991,16.51844864,9/18/12,35.19
9/19/12,21.39410188,6.757619739,7.693031674,19.8098434,0,2.344946237,2.781699346,2,0,35.2002091,11.0656168,43.83265097,6.450191571,0,20.83977901,30.85185185,0,,39.03125,17.45730276,15.28031496,0,0,81.5079646,15.6490566,9/19/12,57.94
9/20/12,30.56300268,21.11756168,20.19420814,32.07307979,9.875093493,3.517419355,0,2.666666667,0,35.2002091,6.639370079,50.24718526,0,8.709677419,24.4640884,37.46296296,0,,56.04487179,17.45730276,44.9920385,7.777173913,8.252141633,68.39174041,12.17148847,9/20/12,
9/21/12,17.31903485,6.757619739,0,16.0365399,9.875093493,2.344946237,0,1.333333333,0,36.41400941,7.745931759,56.66171955,2.764367816,3.870967742,22.6519337,30.85185185,12.168,,57.04567308,23.61870374,26.31609799,0,0,69.32861357,15.6490566,9/21/12,
9/22/12,24.45040214,8.447024673,8.654660633,45.27964206,10.9723261,5.862365591,1.390849673,2.666666667,0,35.2002091,5.532808399,49.17809621,3.685823755,9.677419355,9.060773481,41.87037037,14.38036364,,25.02003205,0,42.44531934,0,0,43.09616519,8.693920335,9/22/12,60.32
9/23/12,10.18766756,8.447024673,0,35.8463833,10.9723261,1.172473118,1.390849673,2.666666667,0,43.69681129,4.426246719,36.34902764,0,3.870967742,6.342541436,0,0,,19.01522436,52.37190829,0,0,22.92261565,73.07610619,0,9/23/12,52.13
9/24/12,34.63806971,13.51523948,15.38606335,23.58314691,0,4.103655914,2.08627451,6,0,32.77260847,9.959055118,57.7308086,0,2.903225806,32.61878453,48.48148148,0,,22.01762821,22.59180357,37.35188101,0,8.252141633,67.45486726,7.824528302,9/24/12,57.98
9/25/12,30.56300268,8.447024673,18.27095023,54.71290082,21.94465221,3.517419355,0,1.333333333,0,34.59330894,14.38530184,34.21084954,3.685823755,7.741935484,26.27624309,63.90740741,0,,26.02083333,19.51110309,43.29422572,0,0,48.71740413,13.0408805,9/25/12,60.68
9/26/12,22.41286863,17.73875181,0,34.90305742,12.06955871,1.758709677,0,6,0,39.44851019,6.639370079,63.07625384,0,8.709677419,32.61878453,30.85185185,0,,14.01121795,14.37660227,14.43140857,9.505434783,0,31.85368732,19.99601677,9/26/12,76.12
9/27/12,33.61930295,13.51523948,0,40.56301268,0,4.689892473,0,4,0,44.9106116,13.27874016,75.90532242,3.685823755,5.806451613,14.49723757,55.09259259,0,,42.03365385,14.37660227,23.76937883,0,0,43.09616519,19.99601677,9/27/12,60.33
9/28/12,27.50670241,18.58345428,15.38606335,31.12975392,0,4.103655914,0,4.666666667,0,32.77260847,6.639370079,41.69447288,3.685823755,16.4516129,22.6519337,48.48148148,0,,57.04567308,0,19.52484689,0,0,49.65427729,10.4327044,9/28/12,35.54
9/29/12,25.4691689,0,18.27095023,40.56301268,28.52804787,5.862365591,0,2,1.41025641,40.05541035,5.532808399,32.07267144,4.607279693,9.677419355,9.060773481,36.36111111,18.80509091,,17.01362179,17.45730276,28.01391076,0,0,31.85368732,17.38784067,9/29/12,40.71
